source_sheet,action_id,cn_name,en_name,action_category_cn,action_category_en,classjob_id,classjob_category_id,level,job_abbrs,job_names_cn,job_names_en,is_role_action,is_player_action,is_pvp
Action,3566,梦幻三段,Dream Within a Dream,能力,Ability,30,92,56,NIN,忍者,Ninja,False,True,False
Action,7401,通灵之术·大虾蟆,Hellfrog Medium,能力,Ability,30,92,62,NIN,忍者,Ninja,False,True,False
Action,36957,介毒之术,Dokumori,能力,Ability,30,92,66,NIN,忍者,Ninja,False,True,False
Action,7402,六道轮回,Bhavacakra,能力,Ability,30,92,68,NIN,忍者,Ninja,False,True,False
Action,7403,天地人,Ten Chi Jin,能力,Ability,30,92,70,NIN,忍者,Ninja,False,True,False
Action,16489,命水,Meisui,能力,Ability,30,92,72,NIN,忍者,Ninja,False,True,False
Action,16491,劫火灭却之术,Goka Mekkyaku,能力,Ability,0,92,76,NIN,忍者,Ninja,False,False,False
Action,16492,冰晶乱流之术,Hyosho Ranryu,能力,Ability,0,92,76,NIN,忍者,Ninja,False,False,False
Action,17415,旋风刃,Aeolian Edge,战技,Weaponskill,-1,92,80,NIN,忍者,Ninja,False,False,False
Action,17417,强甲破点突,Armor Crush,战技,Weaponskill,-1,92,80,NIN,忍者,Ninja,False,False,False
Action,16493,分身之术,Bunshin,能力,Ability,30,92,80,NIN,忍者,Ninja,False,True,False
Action,17419,血雨飞花,Death Blossom,战技,Weaponskill,-1,92,80,NIN,忍者,Ninja,False,False,False
Action,17414,绝风,Gust Slash,战技,Weaponskill,-1,92,80,NIN,忍者,Ninja,False,False,False
Action,17420,八卦无刃杀,Hakke Mujinsatsu,战技,Weaponskill,-1,92,80,NIN,忍者,Ninja,False,False,False
Action,17413,双刃旋,Spinning Edge,战技,Weaponskill,-1,92,80,NIN,忍者,Ninja,False,False,False
Action,17418,飞刀,Throwing Dagger,战技,Weaponskill,-1,92,80,NIN,忍者,Ninja,False,False,False
Action,25774,残影镰鼬,Phantom Kamaitachi,战技,Weaponskill,30,92,82,NIN,忍者,Ninja,False,True,False
Action,25775,残影镰鼬,Phantom Kamaitachi,战技,Weaponskill,-1,92,82,NIN,忍者,Ninja,False,False,False
Action,25776,幻影野槌,Hollow Nozuchi,能力,Ability,0,92,86,NIN,忍者,Ninja,False,False,False
Action,25778,月影雷兽牙,Fleeting Raiju,战技,Weaponskill,30,92,90,NIN,忍者,Ninja,False,True,False
Action,25879,月影雷兽牙,Fleeting Raiju,战技,Weaponskill,-1,92,90,NIN,忍者,Ninja,False,False,False
Action,25777,月影雷兽爪,Forked Raiju,战技,Weaponskill,30,92,90,NIN,忍者,Ninja,False,True,False
Action,25878,月影雷兽爪,Forked Raiju,战技,Weaponskill,-1,92,90,NIN,忍者,Ninja,False,False,False
Action,36958,百雷铳,Kunai's Bane,能力,Ability,30,92,92,NIN,忍者,Ninja,False,True,False
Action,36959,通灵之术·虾蟆仙,Deathfrog Medium,能力,Ability,0,92,96,NIN,忍者,Ninja,False,False,False
Action,36960,是生灭法,Zesho Meppo,能力,Ability,0,92,96,NIN,忍者,Ninja,False,False,False
Action,36961,天理人道,Tenri Jindo,能力,Ability,0,92,100,NIN,忍者,Ninja,False,False,False
Action,2866,分裂弹,Split Shot,战技,Weaponskill,31,96,1,MCH,机工士,Machinist,False,True,False
Action,2868,独头弹,Slug Shot,战技,Weaponskill,31,96,2,MCH,机工士,Machinist,False,True,False
Action,2872,热弹,Hot Shot,战技,Weaponskill,31,96,4,MCH,机工士,Machinist,False,True,False
Action,2876,整备,Reassemble,能力,Ability,31,96,10,MCH,机工士,Machinist,False,True,False
Action,2874,虹吸弹,Gauss Round,能力,Ability,31,96,15,MCH,机工士,Machinist,False,True,False
Action,2870,散射,Spread Shot,战技,Weaponskill,31,96,18,MCH,机工士,Machinist,False,True,False
Action,2873,狙击弹,Clean Shot,战技,Weaponskill,31,96,26,MCH,机工士,Machinist,False,True,False
Action,17209,超荷,Hypercharge,能力,Ability,31,96,30,MCH,机工士,Machinist,False,True,False
Action,7410,热冲击,Heat Blast,战技,Weaponskill,31,96,35,MCH,机工士,Machinist,False,True,False
Action,2864,车式浮空炮塔,Rook Autoturret,能力,Ability,31,96,40,MCH,机工士,Machinist,False,True,False
Action,7415,超档车式炮塔,Rook Overdrive,能力,Ability,31,96,40,MCH,机工士,Machinist,False,True,False
Action,7416,超负荷车式炮塔,Rook Overload,能力,Ability,-1,96,40,MCH,机工士,Machinist,False,False,False
Action,16766,起爆,Detonator,能力,Ability,0,96,45,MCH,机工士,Machinist,False,False,False
Action,2878,野火,Wildfire,能力,Ability,31,96,45,MCH,机工士,Machinist,False,True,False
Action,2890,弹射,Ricochet,能力,Ability,31,96,50,MCH,机工士,Machinist,False,True,False
Action,16497,自动弩,Auto Crossbow,战技,Weaponskill,31,96,52,MCH,机工士,Machinist,False,True,False
Action,7411,热分裂弹,Heated Split Shot,战技,Weaponskill,31,96,54,MCH,机工士,Machinist,False,True,False
Action,16889,策动,Tactician,能力,Ability,31,96,56,MCH,机工士,Machinist,False,True,False
Action,16498,钻头,Drill,战技,Weaponskill,31,96,58,MCH,机工士,Machinist,False,True,False
Action,7412,热独头弹,Heated Slug Shot,战技,Weaponskill,31,96,60,MCH,机工士,Machinist,False,True,False
Action,2887,武装解除,Dismantle,能力,Ability,31,96,62,MCH,机工士,Machinist,False,True,False
Action,7413,热狙击弹,Heated Clean Shot,战技,Weaponskill,31,96,64,MCH,机工士,Machinist,False,True,False
Action,7414,枪管加热,Barrel Stabilizer,能力,Ability,31,96,66,MCH,机工士,Machinist,False,True,False
Action,36978,烈焰弹,Blazing Shot,战技,Weaponskill,31,96,68,MCH,机工士,Machinist,False,True,False
Action,7418,火焰喷射器,Flamethrower,能力,Ability,31,96,70,MCH,机工士,Machinist,False,True,False
Action,16499,毒菌冲击,Bioblaster,战技,Weaponskill,31,96,72,MCH,机工士,Machinist,False,True,False
Action,16500,空气锚,Air Anchor,战技,Weaponskill,31,96,76,MCH,机工士,Machinist,False,True,False
Action,16504,铁臂拳,Arm Punch,战技,Weaponskill,-1,96,80,MCH,机工士,Machinist,False,False,False
Action,16501,后式自走人偶,Automaton Queen,能力,Ability,31,96,80,MCH,机工士,Machinist,False,True,False
Action,16503,打桩枪,Pile Bunker,能力,Ability,-1,96,80,MCH,机工士,Machinist,False,False,False
Action,16502,超档后式人偶,Queen Overdrive,能力,Ability,31,96,80,MCH,机工士,Machinist,False,True,False
Action,17206,滚轮冲,Roller Dash,战技,Weaponskill,-1,96,80,MCH,机工士,Machinist,False,False,False
Action,25786,霰弹枪,Scattergun,战技,Weaponskill,31,96,82,MCH,机工士,Machinist,False,True,False
Action,25787,王室对撞机,Crowned Collider,能力,Ability,-1,96,86,MCH,机工士,Machinist,False,False,False
Action,25788,回转飞锯,Chain Saw,战技,Weaponskill,31,96,90,MCH,机工士,Machinist,False,True,False
Action,36980,将死,Checkmate,能力,Ability,31,96,92,MCH,机工士,Machinist,False,True,False
Action,36979,双将,Double Check,能力,Ability,31,96,92,MCH,机工士,Machinist,False,True,False
Action,36981,掘地飞轮,Excavator,战技,Weaponskill,0,96,96,MCH,机工士,Machinist,False,False,False
Action,36982,全金属爆发,Full Metal Field,战技,Weaponskill,31,96,100,MCH,机工士,Machinist,False,True,False
Action,3617,重斩,Hard Slash,战技,Weaponskill,32,98,1,DRK,暗黑骑士,Dark Knight,False,True,False
Action,3623,吸收斩,Syphon Strike,战技,Weaponskill,32,98,2,DRK,暗黑骑士,Dark Knight,False,True,False
Action,3621,释放,Unleash,魔法,Spell,32,98,6,DRK,暗黑骑士,Dark Knight,False,True,False
Action,3629,深恶痛绝,Grit,能力,Ability,32,98,10,DRK,暗黑骑士,Dark Knight,False,True,False
Action,32067,解除深恶痛绝,Release Grit,能力,Ability,0,98,10,DRK,暗黑骑士,Dark Knight,False,False,False
Action,3624,伤残,Unmend,魔法,Spell,32,98,15,DRK,暗黑骑士,Dark Knight,False,True,False
Action,3632,噬魂斩,Souleater,战技,Weaponskill,32,98,26,DRK,暗黑骑士,Dark Knight,False,True,False
Action,16466,暗黑波动,Flood of Darkness,能力,Ability,32,98,30,DRK,暗黑骑士,Dark Knight,False,True,False
Action,3625,嗜血,Blood Weapon,能力,Ability,32,98,35,DRK,暗黑骑士,Dark Knight,False,True,False
Action,3636,暗影墙,Shadow Wall,能力,Ability,32,98,38,DRK,暗黑骑士,Dark Knight,False,True,False
Action,16467,暗黑锋,Edge of Darkness,能力,Ability,32,98,40,DRK,暗黑骑士,Dark Knight,False,True,False
Action,16468,刚魂,Stalwart Soul,魔法,Spell,32,98,40,DRK,暗黑骑士,Dark Knight,False,True,False
Action,3634,弃明投暗,Dark Mind,能力,Ability,32,98,45,DRK,暗黑骑士,Dark Knight,False,True,False
Action,3638,行尸走肉,Living Dead,能力,Ability,32,98,50,DRK,暗黑骑士,Dark Knight,False,True,False
Action,3639,腐秽大地,Salted Earth,能力,Ability,32,98,52,DRK,暗黑骑士,Dark Knight,False,True,False
Action,36926,暗影步,Shadowstride,能力,Ability,32,98,54,DRK,暗黑骑士,Dark Knight,False,True,False
Action,3641,吸血深渊,Abyssal Drain,能力,Ability,32,98,56,DRK,暗黑骑士,Dark Knight,False,True,False
Action,3643,精雕怒斩,Carve and Spit,能力,Ability,32,98,60,DRK,暗黑骑士,Dark Knight,False,True,False
Action,7392,血溅,Bloodspiller,战技,Weaponskill,32,98,62,DRK,暗黑骑士,Dark Knight,False,True,False
Action,7391,寂灭,Quietus,战技,Weaponskill,32,98,64,DRK,暗黑骑士,Dark Knight,False,True,False
Action,16471,暗黑布道,Dark Missionary,能力,Ability,32,98,66,DRK,暗黑骑士,Dark Knight,False,True,False
Action,7390,血乱,Delirium,能力,Ability,32,98,68,DRK,暗黑骑士,Dark Knight,False,True,False
Action,7393,至黑之夜,The Blackest Night,能力,Ability,32,98,70,DRK,暗黑骑士,Dark Knight,False,True,False
Action,16470,暗影锋,Edge of Shadow,能力,Ability,32,98,74,DRK,暗黑骑士,Dark Knight,False,True,False
Action,16469,暗影波动,Flood of Shadow,能力,Ability,32,98,74,DRK,暗黑骑士,Dark Knight,False,True,False
Action,16472,掠影示现,Living Shadow,能力,Ability,32,98,80,DRK,暗黑骑士,Dark Knight,False,True,False
Action,25754,献奉,Oblation,能力,Ability,32,98,82,DRK,暗黑骑士,Dark Knight,False,True,False
Action,25755,腐秽黑暗,Salt and Darkness,能力,Ability,32,98,86,DRK,暗黑骑士,Dark Knight,False,True,False
Action,25756,腐秽黑暗,Salt and Darkness,能力,Ability,0,98,86,DRK,暗黑骑士,Dark Knight,False,False,False
Action,25757,暗影使者,Shadowbringer,能力,Ability,32,98,90,DRK,暗黑骑士,Dark Knight,False,True,False
Action,36927,暗影卫,Shadowed Vigil,能力,Ability,32,98,92,DRK,暗黑骑士,Dark Knight,False,True,False
Action,36929,报应,Comeuppance,战技,Weaponskill,0,98,96,DRK,暗黑骑士,Dark Knight,False,False,False
Action,36931,刺穿,Impalement,战技,Weaponskill,0,98,96,DRK,暗黑骑士,Dark Knight,False,False,False
Action,36928,血红乱,Scarlet Delirium,战技,Weaponskill,0,98,96,DRK,暗黑骑士,Dark Knight,False,False,False
Action,36930,戮山,Torcleaver,战技,Weaponskill,0,98,96,DRK,暗黑骑士,Dark Knight,False,False,False
Action,36932,掠影的蔑视,Disesteem,战技,Weaponskill,32,98,100,DRK,暗黑骑士,Dark Knight,False,True,False
Action,3596,凶星,Malefic,魔法,Spell,33,99,1,AST,占星术士,Astrologian,False,True,False
Action,3594,吉星,Benefic,魔法,Spell,33,99,2,AST,占星术士,Astrologian,False,True,False
Action,3599,烧灼,Combust,魔法,Spell,33,99,4,AST,占星术士,Astrologian,False,True,False
Action,3606,光速,Lightspeed,能力,Ability,33,99,6,AST,占星术士,Astrologian,False,True,False
Action,3600,阳星,Helios,魔法,Spell,33,99,10,AST,占星术士,Astrologian,False,True,False
Action,3603,生辰,Ascend,魔法,Spell,33,99,12,AST,占星术士,Astrologian,False,True,False
Action,3614,先天禀赋,Essential Dignity,能力,Ability,33,99,15,AST,占星术士,Astrologian,False,True,False
Action,3610,福星,Benefic II,魔法,Spell,33,99,26,AST,占星术士,Astrologian,False,True,False
Action,37017,星极抽卡,Astral Draw,能力,Ability,33,99,30,AST,占星术士,Astrologian,False,True,False
Action,37019,出卡I,Play I,能力,Ability,33,99,30,AST,占星术士,Astrologian,False,True,False
Action,37020,出卡II,Play II,能力,Ability,33,99,30,AST,占星术士,Astrologian,False,True,False
Action,37021,出卡III,Play III,能力,Ability,33,99,30,AST,占星术士,Astrologian,False,True,False
Action,37018,灵极抽卡,Umbral Draw,能力,Ability,0,99,30,AST,占星术士,Astrologian,False,False,False
Action,37024,放浪神之箭,the Arrow,能力,Ability,0,99,30,AST,占星术士,Astrologian,False,False,False
Action,37023,太阳神之衡,the Balance,能力,Ability,0,99,30,AST,占星术士,Astrologian,False,False,False
Action,37027,世界树之干,the Bole,能力,Ability,0,99,30,AST,占星术士,Astrologian,False,False,False
Action,37028,河流神之瓶,the Ewer,能力,Ability,0,99,30,AST,占星术士,Astrologian,False,False,False
Action,37026,战争神之枪,the Spear,能力,Ability,0,99,30,AST,占星术士,Astrologian,False,False,False
Action,37025,建筑神之塔,the Spire,能力,Ability,0,99,30,AST,占星术士,Astrologian,False,False,False
Action,3595,吉星相位,Aspected Benefic,魔法,Spell,33,99,34,AST,占星术士,Astrologian,False,True,False
Action,3601,阳星相位,Aspected Helios,魔法,Spell,33,99,40,AST,占星术士,Astrologian,False,True,False
Action,3615,重力,Gravity,魔法,Spell,33,99,45,AST,占星术士,Astrologian,False,True,False
Action,3608,炽灼,Combust II,魔法,Spell,33,99,46,AST,占星术士,Astrologian,False,True,False
Action,16552,占卜,Divination,能力,Ability,33,99,50,AST,占星术士,Astrologian,False,True,False
Action,3612,星位合图,Synastry,能力,Ability,33,99,50,AST,占星术士,Astrologian,False,True,False
Action,3598,灾星,Malefic II,魔法,Spell,33,99,54,AST,占星术士,Astrologian,False,True,False
Action,3613,命运之轮,Collective Unconscious,能力,Ability,33,99,58,AST,占星术士,Astrologian,False,True,False
Action,16553,天星冲日,Celestial Opposition,能力,Ability,33,99,60,AST,占星术士,Astrologian,False,True,False
Action,7439,地星,Earthly Star,能力,Ability,33,99,62,AST,占星术士,Astrologian,False,True,False
Action,8324,星体爆轰,Stellar Detonation,能力,Ability,0,99,62,AST,占星术士,Astrologian,False,False,False
Action,7442,祸星,Malefic III,魔法,Spell,33,99,64,AST,占星术士,Astrologian,False,True,False
Action,7445,王冠之贵妇,Lady of Crowns,能力,Ability,0,99,70,AST,占星术士,Astrologian,False,False,False
Action,7444,王冠之领主,Lord of Crowns,能力,Ability,0,99,70,AST,占星术士,Astrologian,False,False,False
Action,37022,小奥秘卡,Minor Arcana,能力,Ability,33,99,70,AST,占星术士,Astrologian,False,True,False
Action,16554,焚灼,Combust III,魔法,Spell,33,99,72,AST,占星术士,Astrologian,False,True,False
Action,16555,煞星,Malefic IV,魔法,Spell,33,99,72,AST,占星术士,Astrologian,False,True,False
Action,16556,天星交错,Celestial Intersection,能力,Ability,33,99,74,AST,占星术士,Astrologian,False,True,False
Action,16557,天宫图,Horoscope,能力,Ability,33,99,76,AST,占星术士,Astrologian,False,True,False
Action,16558,天宫图,Horoscope,能力,Ability,0,99,76,AST,占星术士,Astrologian,False,False,False
Action,16559,中间学派,Neutral Sect,能力,Ability,33,99,80,AST,占星术士,Astrologian,False,True,False
Action,25871,落陷凶星,Fall Malefic,魔法,Spell,33,99,82,AST,占星术士,Astrologian,False,True,False
Action,25872,中重力,Gravity II,魔法,Spell,33,99,82,AST,占星术士,Astrologian,False,True,False
Action,25873,擢升,Exaltation,能力,Ability,33,99,86,AST,占星术士,Astrologian,False,True,False
Action,25874,大宇宙,Macrocosmos,魔法,Spell,33,99,90,AST,占星术士,Astrologian,False,True,False
Action,25875,小宇宙,Microcosmos,能力,Ability,33,99,90,AST,占星术士,Astrologian,False,True,False
Action,37029,神谕,Oracle,能力,Ability,33,99,92,AST,占星术士,Astrologian,False,True,False
Action,37030,阳星合相,Helios Conjunction,魔法,Spell,33,99,96,AST,占星术士,Astrologian,False,True,False
Action,37031,太阳星座,Sun Sign,能力,Ability,33,99,100,AST,占星术士,Astrologian,False,True,False
Action,7477,刃风,Hakaze,战技,Weaponskill,34,111,1,SAM,武士,Samurai,False,True,False
Action,7478,阵风,Jinpu,战技,Weaponskill,34,111,4,SAM,武士,Samurai,False,True,False
Action,7498,心眼,Third Eye,能力,Ability,34,111,6,SAM,武士,Samurai,False,True,False
Action,7486,燕飞,Enpi,战技,Weaponskill,34,111,15,SAM,武士,Samurai,False,True,False
Action,7479,士风,Shifu,战技,Weaponskill,34,111,18,SAM,武士,Samurai,False,True,False
Action,7483,风雅,Fuga,战技,Weaponskill,34,111,26,SAM,武士,Samurai,False,True,False
Action,7481,月光,Gekko,战技,Weaponskill,34,111,30,SAM,武士,Samurai,False,True,False
Action,7489,彼岸花,Higanbana,战技,Weaponskill,0,111,30,SAM,武士,Samurai,False,False,False
Action,7867,居合术,Iaijutsu,战技,Weaponskill,34,111,30,SAM,武士,Samurai,False,True,False
Action,7484,满月,Mangetsu,战技,Weaponskill,34,111,35,SAM,武士,Samurai,False,True,False
Action,7482,花车,Kasha,战技,Weaponskill,34,111,40,SAM,武士,Samurai,False,True,False
Action,7488,天下五剑,Tenka Goken,战技,Weaponskill,0,111,40,SAM,武士,Samurai,False,False,False
Action,7485,樱花,Oka,战技,Weaponskill,34,111,45,SAM,武士,Samurai,False,True,False
Action,7499,明镜止水,Meikyo Shisui,能力,Ability,34,111,50,SAM,武士,Samurai,False,True,False
Action,7487,纷乱雪月花,Midare Setsugekka,战技,Weaponskill,0,111,50,SAM,武士,Samurai,False,False,False
Action,7480,雪风,Yukikaze,战技,Weaponskill,34,111,50,SAM,武士,Samurai,False,True,False
Action,7490,必杀剑·震天,Hissatsu: Shinten,能力,Ability,34,111,52,SAM,武士,Samurai,False,True,False
Action,7492,必杀剑·晓天,Hissatsu: Gyoten,能力,Ability,34,111,54,SAM,武士,Samurai,False,True,False
Action,7493,必杀剑·夜天,Hissatsu: Yaten,能力,Ability,34,111,56,SAM,武士,Samurai,False,True,False
Action,7497,默想,Meditate,能力,Ability,34,111,60,SAM,武士,Samurai,False,True,False
Action,7491,必杀剑·九天,Hissatsu: Kyuten,能力,Ability,34,111,62,SAM,武士,Samurai,False,True,False
Action,7495,叶隐,Hagakure,能力,Ability,34,111,68,SAM,武士,Samurai,False,True,False
Action,16482,意气冲天,Ikishoten,能力,Ability,34,111,68,SAM,武士,Samurai,False,True,False
Action,7496,必杀剑·红莲,Hissatsu: Guren,能力,Ability,34,111,70,SAM,武士,Samurai,False,True,False
Action,16481,必杀剑·闪影,Hissatsu: Senei,能力,Ability,34,111,72,SAM,武士,Samurai,False,True,False
Action,16485,回返五剑,Kaeshi: Goken,战技,Weaponskill,0,111,74,SAM,武士,Samurai,False,False,False
Action,16486,回返雪月花,Kaeshi: Setsugekka,战技,Weaponskill,0,111,74,SAM,武士,Samurai,False,False,False
Action,16483,燕回返,Tsubame-gaeshi,战技,Weaponskill,34,111,74,SAM,武士,Samurai,False,True,False
Action,16487,照破,Shoha,能力,Ability,34,111,80,SAM,武士,Samurai,False,True,False
Action,36962,天眼通,Tengentsu,能力,Ability,34,111,82,SAM,武士,Samurai,False,True,False
Action,25780,风光,Fuko,战技,Weaponskill,34,111,86,SAM,武士,Samurai,False,True,False
Action,25782,回返斩浪,Kaeshi: Namikiri,战技,Weaponskill,0,111,90,SAM,武士,Samurai,False,False,False
Action,25781,奥义斩浪,Ogi Namikiri,战技,Weaponskill,34,111,90,SAM,武士,Samurai,False,True,False
Action,36963,晓风,Gyofu,战技,Weaponskill,34,111,92,SAM,武士,Samurai,False,True,False
Action,36964,残心,Zanshin,能力,Ability,34,111,96,SAM,武士,Samurai,False,True,False
Action,36965,天道五剑,Tendo Goken,战技,Weaponskill,0,111,100,SAM,武士,Samurai,False,False,False
Action,36967,天道回返五剑,Tendo Kaeshi Goken,战技,Weaponskill,0,111,100,SAM,武士,Samurai,False,False,False
Action,36968,天道回返雪月花,Tendo Kaeshi Setsugekka,战技,Weaponskill,0,111,100,SAM,武士,Samurai,False,False,False
Action,36966,天道雪月花,Tendo Setsugekka,战技,Weaponskill,0,111,100,SAM,武士,Samurai,False,False,False
Action,7527,魔回刺,Enchanted Riposte,战技,Weaponskill,0,112,1,RDM,赤魔法师,Red Mage,False,False,False
Action,45960,魔回刺,Enchanted Riposte,战技,Weaponskill,0,112,1,RDM,赤魔法师,Red Mage,False,False,False
Action,7504,回刺,Riposte,战技,Weaponskill,35,112,1,RDM,赤魔法师,Red Mage,False,True,False
Action,7503,摇荡,Jolt,魔法,Spell,35,112,2,RDM,赤魔法师,Red Mage,False,True,False
Action,7505,赤闪雷,Verthunder,魔法,Spell,35,112,4,RDM,赤魔法师,Red Mage,False,True,False
Action,7506,短兵相接,Corps-a-corps,能力,Ability,35,112,6,RDM,赤魔法师,Red Mage,False,True,False
Action,7507,赤疾风,Veraero,魔法,Spell,35,112,10,RDM,赤魔法师,Red Mage,False,True,False
Action,7509,散碎,Scatter,魔法,Spell,35,112,15,RDM,赤魔法师,Red Mage,False,True,False
Action,16524,赤震雷,Verthunder II,魔法,Spell,35,112,18,RDM,赤魔法师,Red Mage,False,True,False
Action,16525,赤烈风,Veraero II,魔法,Spell,35,112,22,RDM,赤魔法师,Red Mage,False,True,False
Action,7510,赤火炎,Verfire,魔法,Spell,35,112,26,RDM,赤魔法师,Red Mage,False,True,False
Action,7511,赤飞石,Verstone,魔法,Spell,35,112,30,RDM,赤魔法师,Red Mage,False,True,False
Action,7528,魔交击斩,Enchanted Zwerchhau,战技,Weaponskill,0,112,35,RDM,赤魔法师,Red Mage,False,False,False
Action,45961,魔交击斩,Enchanted Zwerchhau,战技,Weaponskill,0,112,35,RDM,赤魔法师,Red Mage,False,False,False
Action,7512,交击斩,Zwerchhau,战技,Weaponskill,35,112,35,RDM,赤魔法师,Red Mage,False,True,False
Action,7515,移转,Displacement,能力,Ability,35,112,40,RDM,赤魔法师,Red Mage,False,True,False
Action,16527,交剑,Engagement,能力,Ability,35,112,40,RDM,赤魔法师,Red Mage,False,True,False
Action,7517,飞刺,Fleche,能力,Ability,35,112,45,RDM,赤魔法师,Red Mage,False,True,False
Action,7518,促进,Acceleration,能力,Ability,35,112,50,RDM,赤魔法师,Red Mage,False,True,False
Action,7529,魔连攻,Enchanted Redoublement,战技,Weaponskill,0,112,50,RDM,赤魔法师,Red Mage,False,False,False
Action,45962,魔连攻,Enchanted Redoublement,战技,Weaponskill,0,112,50,RDM,赤魔法师,Red Mage,False,False,False
Action,7516,连攻,Redoublement,战技,Weaponskill,35,112,50,RDM,赤魔法师,Red Mage,False,True,False
Action,7530,魔划圆斩·一段,Enchanted Moulinet,战技,Weaponskill,0,112,52,RDM,赤魔法师,Red Mage,False,False,False
Action,37002,魔划圆斩·二段,Enchanted Moulinet Deux,战技,Weaponskill,0,112,52,RDM,赤魔法师,Red Mage,False,False,False
Action,37003,魔划圆斩·三段,Enchanted Moulinet Trois,战技,Weaponskill,0,112,52,RDM,赤魔法师,Red Mage,False,False,False
Action,7513,划圆斩,Moulinet,战技,Weaponskill,35,112,52,RDM,赤魔法师,Red Mage,False,True,False
Action,7514,赤治疗,Vercure,魔法,Spell,35,112,54,RDM,赤魔法师,Red Mage,False,True,False
Action,7519,六分反击,Contre Sixte,能力,Ability,35,112,56,RDM,赤魔法师,Red Mage,False,True,False
Action,7520,鼓励,Embolden,能力,Ability,35,112,58,RDM,赤魔法师,Red Mage,False,True,False
Action,7521,魔元化,Manafication,能力,Ability,35,112,60,RDM,赤魔法师,Red Mage,False,True,False
Action,7524,震荡,Jolt II,魔法,Spell,35,112,62,RDM,赤魔法师,Red Mage,False,True,False
Action,7523,赤复活,Verraise,魔法,Spell,35,112,64,RDM,赤魔法师,Red Mage,False,True,False
Action,16526,冲击,Impact,魔法,Spell,35,112,66,RDM,赤魔法师,Red Mage,False,True,False
Action,7525,赤核爆,Verflare,魔法,Spell,0,112,68,RDM,赤魔法师,Red Mage,False,False,False
Action,7526,赤神圣,Verholy,魔法,Spell,0,112,70,RDM,赤魔法师,Red Mage,False,False,False
Action,16528,魔续斩,Enchanted Reprise,战技,Weaponskill,0,112,76,RDM,赤魔法师,Red Mage,False,False,False
Action,16529,续斩,Reprise,战技,Weaponskill,35,112,76,RDM,赤魔法师,Red Mage,False,True,False
Action,16530,焦热,Scorch,魔法,Spell,0,112,80,RDM,赤魔法师,Red Mage,False,False,False
Action,25856,赤暴风,Veraero III,魔法,Spell,35,112,82,RDM,赤魔法师,Red Mage,False,True,False
Action,25855,赤暴雷,Verthunder III,魔法,Spell,35,112,82,RDM,赤魔法师,Red Mage,False,True,False
Action,37004,激荡,Jolt III,魔法,Spell,35,112,84,RDM,赤魔法师,Red Mage,False,True,False
Action,25857,抗死,Magick Barrier,能力,Ability,35,112,86,RDM,赤魔法师,Red Mage,False,True,False
Action,25858,决断,Resolution,魔法,Spell,0,112,90,RDM,赤魔法师,Red Mage,False,False,False
Action,37005,荆棘环绕,Vice of Thorns,能力,Ability,35,112,92,RDM,赤魔法师,Red Mage,False,True,False
Action,37006,显贵冲击,Grand Impact,魔法,Spell,0,112,96,RDM,赤魔法师,Red Mage,False,False,False
Action,37007,光芒四射,Prefulgence,能力,Ability,35,112,100,RDM,赤魔法师,Red Mage,False,True,False
Action,11397,千针刺,1000 Needles,魔法,Spell,36,129,1,BLU,青魔法师,Blue Mage,False,True,False
Action,11384,4星吨,4-tonze Weight,魔法,Spell,36,129,1,BLU,青魔法师,Blue Mage,False,True,False
Action,18300,深渊贯穿,Abyssal Transfixion,魔法,Spell,36,129,1,BLU,青魔法师,Blue Mage,False,True,False
Action,11392,橡果炸弹,Acorn Bomb,魔法,Spell,36,129,1,BLU,青魔法师,Blue Mage,False,True,False
Action,23281,以太火花,Aetherial Spark,魔法,Spell,36,129,1,BLU,青魔法师,Blue Mage,False,True,False
Action,18322,以太复制,Aetheric Mimicry,魔法,Spell,36,129,1,BLU,青魔法师,Blue Mage,False,True,False
Action,19238,以太复制,Aetheric Mimicry,魔法,Spell,0,129,1,BLU,青魔法师,Blue Mage,False,False,False
Action,19239,以太复制,Aetheric Mimicry,魔法,Spell,0,129,1,BLU,青魔法师,Blue Mage,False,False,False
Action,19240,以太复制,Aetheric Mimicry,魔法,Spell,0,129,1,BLU,青魔法师,Blue Mage,False,False,False
Action,18295,高山气流,Alpine Draft,魔法,Spell,36,129,1,BLU,青魔法师,Blue Mage,False,True,False
Action,18317,天使低语,Angel Whisper,魔法,Spell,36,129,1,BLU,青魔法师,Blue Mage,False,True,False
Action,23272,天使的点心,Angel's Snack,魔法,Spell,36,129,1,BLU,青魔法师,Blue Mage,False,True,False
Action,34581,启示录,Apokalypsis,能力,Ability,36,129,1,BLU,青魔法师,Blue Mage,False,True,False
Action,11390,水流吐息,Aqua Breath,魔法,Spell,36,129,1,BLU,青魔法师,Blue Mage,False,True,False
Action,18306,防御指示,Avail,魔法,Spell,36,129,1,BLU,青魔法师,Blue Mage,False,True,False
Action,11388,臭气,Bad Breath,魔法,Spell,36,129,1,BLU,青魔法师,Blue Mage,False,True,False
Action,23276,斗争本能,Basic Instinct,魔法,Spell,36,129,1,BLU,青魔法师,Blue Mage,False,True,False
Action,34582,终有一死,Being Mortal,能力,Ability,36,129,1,BLU,青魔法师,Blue Mage,False,True,False
Action,18311,黑骑士之旅,Black Knight's Tour,魔法,Spell,36,129,1,BLU,青魔法师,Blue Mage,False,True,False
